,avg_income_currency,avg_income_amount,AVG_INCOME_USD,country,rural_urban,remesa_currency,remesa_amount,REMESA_AMOUNT_USD,remesa_freq,REMESA_AMOUNT_REGPERMONTH,remittances_yn,remesa_amount_consent,avg_income_consent,pct_remit_towards_Foodpurchase,pct_remit_towards_Healthexpenses(medicines/medicalconsultation),"pct_remit_towards_ExpensesrelatedtoCOVID-19(protectionsupplies,medicalconsultation,medicines)",pct_remit_towards_Educationexpenses,"pct_remit_towards_Paymentofservices(water,electricity,cable,internet,communication)",pct_remit_towards_Clothesandshoes,pct_remit_towards_Housing(constructionorrepair),pct_remit_towards_Housingrentalfee,pct_remit_towards_Homepurchasefee,pct_remit_towards_Purchaseofagriculturalinputs,pct_remit_towards_Business(trade),pct_remit_towards_Saving,pct_remit_towards_Paymentofcommitmentsofmembersresidingabroad,pct_remit_towards_Paymentofthesender'straveldebt,pct_remit_towards_Paymentofotherdebts,pct_remit_towards_Other
3895,,,,SLV,1,,,,,,0,,99,,,,,,,,,,,,,,,,
3896,,,,SLV,2,,,,,,0,,0,,,,,,,,,,,,,,,,
3897,,,,SLV,2,1.0,100.0,100.0,5.0,33.333333333333336,1,1.0,99,80.0,20.0,,,,,,,,,,,,,,
3898,,,,SLV,1,,,,,,0,,99,,,,,,,,,,,,,,,,
3899,1.0,240.0,240.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3900,1.0,150.0,150.0,SLV,1,1.0,150.0,150.0,3.0,150.0,1,1.0,1,60.0,15.0,,,25.0,,,,,,,,,,,
3901,1.0,300.0,300.0,SLV,1,1.0,50.0,50.0,3.0,50.0,1,1.0,1,100.0,,,,,,,,,,,,,,,
3902,1.0,360.0,360.0,SLV,1,1.0,100.0,100.0,3.0,100.0,1,1.0,1,70.0,,,,30.0,,,,,,,,,,,
3903,,,,SLV,1,1.0,200.0,200.0,7.0,16.666666666666668,1,1.0,99,90.0,10.0,,,,,,,,,,,,,,
3904,1.0,60.0,60.0,SLV,1,1.0,60.0,60.0,5.0,20.0,1,1.0,1,,,,,100.0,,,,,,,,,,,
3905,1.0,280.0,280.0,SLV,1,1.0,30.0,30.0,5.0,10.0,1,1.0,1,50.0,50.0,,,,,,,,,,,,,,
3906,1.0,210.0,210.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3907,,,,SLV,1,1.0,100.0,100.0,3.0,100.0,1,1.0,0,75.0,25.0,,,,,,,,,,,,,,
3908,1.0,250.0,250.0,SLV,1,1.0,80.0,80.0,5.0,26.666666666666668,1,1.0,1,60.0,,18.0,,22.0,,,,,,,,,,,
3909,1.0,150.0,150.0,SLV,1,1.0,100.0,100.0,3.0,100.0,1,1.0,1,50.0,20.0,,,30.0,,,,,,,,,,,
3910,1.0,240.0,240.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3911,1.0,240.0,240.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3912,1.0,300.0,300.0,SLV,1,1.0,200.0,200.0,3.0,200.0,1,1.0,1,50.0,,25.0,,25.0,,,,,,,,,,,
3913,,,,HND,1,,,,8.0,,1,99.0,99,,,,,,,,,,,,,,,,
3914,1.0,300.0,300.0,SLV,2,1.0,200.0,200.0,4.0,100.0,1,1.0,1,60.0,,,,30.0,10.0,,,,,,,,,,
3915,1.0,150.0,150.0,SLV,1,1.0,200.0,200.0,3.0,200.0,1,1.0,1,,,,,,,,,,,,,,,,
3916,1.0,200.0,200.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3917,,,,HND,1,,,,,,0,,99,,,,,,,,,,,,,,,,
3918,1.0,300.0,300.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3919,1.0,250.0,250.0,SLV,1,1.0,150.0,150.0,7.0,12.5,1,1.0,1,70.0,30.0,,,,,,,,,,,,,,
3920,1.0,300.0,300.0,SLV,1,1.0,200.0,200.0,3.0,200.0,1,1.0,1,60.0,30.0,,10.0,,,,,,,,,,,,
3921,1.0,600.0,600.0,SLV,2,1.0,100.0,100.0,8.0,,1,1.0,1,50.0,,,,50.0,,,,,,,,,,,
3922,1.0,200.0,200.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3923,1.0,500.0,500.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3924,1.0,200.0,200.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3925,1.0,350.0,350.0,SLV,2,1.0,150.0,150.0,5.0,50.0,1,1.0,1,80.0,,,,20.0,,,,,,,,,,,
3926,,,,SLV,1,1.0,50.0,50.0,4.0,25.0,1,1.0,99,75.0,,,,25.0,,,,,,,,,,,
3927,1.0,150.0,150.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3928,,,,SLV,2,1.0,200.0,200.0,6.0,33.333333333333336,1,1.0,99,100.0,,,,,,,,,,,,,,,
3929,1.0,300.0,300.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3930,1.0,70.0,70.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3931,1.0,300.0,300.0,SLV,1,1.0,100.0,100.0,2.0,200.0,1,1.0,1,80.0,,,,20.0,,,,,,,,,,,
3932,1.0,100.0,100.0,SLV,2,1.0,50.0,50.0,8.0,,1,1.0,1,100.0,,,,,,,,,,,,,,,
3933,1.0,190.0,190.0,SLV,1,1.0,500.0,500.0,3.0,500.0,1,1.0,1,30.0,50.0,,,20.0,,,,,,,,,,,
3934,1.0,180.0,180.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3935,1.0,800.0,800.0,SLV,1,1.0,400.0,400.0,2.0,800.0,1,1.0,1,50.0,20.0,,30.0,,,,,,,,,,,,
3936,1.0,275.0,275.0,SLV,1,1.0,60.0,60.0,4.0,30.0,1,1.0,1,100.0,,,,,,,,,,,,,,,
3937,,,,SLV,2,1.0,175.0,175.0,6.0,29.166666666666668,1,1.0,99,50.0,,,,50.0,,,,,,,,,,,
3938,1.0,150.0,150.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3939,2.0,697.0,90.61,HND,1,1.0,150.0,150.0,2.0,300.0,1,1.0,1,50.0,35.0,,,15.0,,,,,,,,,,,
3940,1.0,350.0,350.0,SLV,1,1.0,150.0,150.0,3.0,150.0,1,1.0,1,50.0,25.0,,,25.0,,,,,,,,,,,
3941,1.0,120.0,120.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3942,1.0,100.0,100.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3943,,,,SLV,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3944,1.0,150.0,150.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3945,1.0,300.0,300.0,SLV,1,1.0,50.0,50.0,6.0,8.333333333333334,1,1.0,1,50.0,,,,50.0,,,,,,,,,,,
3946,1.0,200.0,200.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3947,1.0,300.0,300.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3948,1.0,1500.0,1500.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3949,1.0,600.0,600.0,SLV,1,,,,99.0,,1,99.0,1,,,,,,,,,,,,,,,,
3950,,,,SLV,2,,,,7.0,,1,0.0,99,50.0,,,,50.0,,,,,,,,,,,
3951,,,,SLV,1,,,,2.0,,1,,99,,,,,,,,,,,,,,,,
3952,1.0,200.0,200.0,SLV,1,1.0,600.0,600.0,2.0,1200.0,1,1.0,1,,,,,,,,,,,,,,,,
3953,1.0,350.0,350.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3954,1.0,150.0,150.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3955,1.0,300.0,300.0,SLV,2,1.0,200.0,200.0,4.0,100.0,1,1.0,1,50.0,30.0,,,20.0,,,,,,,,,,,
3956,1.0,300.0,300.0,SLV,1,1.0,50.0,50.0,6.0,8.333333333333334,1,1.0,1,30.0,50.0,,,20.0,,,,,,,,,,,
3957,,,,SLV,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3958,,,,HND,1,2.0,61.5,7.995,5.0,2.665,1,1.0,0,,,,,,,,,,,,,,,,
3959,1.0,250.0,250.0,SLV,1,1.0,20.0,20.0,3.0,20.0,1,1.0,1,100.0,,,,,,,,,,,,,,,
3960,1.0,200.0,200.0,SLV,1,1.0,100.0,100.0,6.0,16.666666666666668,1,1.0,1,100.0,,,,,,,,,,,,,,,
3961,1.0,250.0,250.0,SLV,1,1.0,250.0,250.0,3.0,250.0,1,1.0,1,,100.0,,,,,,,,,,,,,,
3962,1.0,70.0,70.0,SLV,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3963,1.0,300.0,300.0,SLV,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3964,1.0,100.0,100.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3965,1.0,120.0,120.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3966,1.0,80.0,80.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3967,,,,SLV,1,1.0,50.0,50.0,4.0,25.0,1,1.0,99,50.0,50.0,,,,,,,,,,,,,,
3968,1.0,60.0,60.0,SLV,1,1.0,30.0,30.0,4.0,15.0,1,1.0,1,,,,,30.0,,,,,,,,,,,
3969,1.0,250.0,250.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3970,1.0,200.0,200.0,SLV,1,1.0,50.0,50.0,3.0,50.0,1,1.0,1,,,,,,,,,,,,,,,,
3971,1.0,150.0,150.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3972,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3973,1.0,300.0,300.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3974,1.0,250.0,250.0,SLV,1,,,,3.0,,1,0.0,1,60.0,,,,40.0,,,,,,,,,,,
3975,1.0,200.0,200.0,SLV,1,1.0,50.0,50.0,3.0,50.0,1,1.0,1,100.0,,,,,,,,,,,,,,,
3976,,,,SLV,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3977,,,,SLV,1,,,,9.0,,1,0.0,0,60.0,40.0,,,,,,,,,,,,,,
3978,1.0,300.0,300.0,SLV,1,1.0,200.0,200.0,3.0,200.0,1,1.0,1,40.0,,,,60.0,,,,,,,,,,,
3979,,,,SLV,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3980,1.0,420.0,420.0,SLV,1,1.0,300.0,300.0,3.0,300.0,1,1.0,1,60.0,,,,40.0,,,,,,,,,,,
3981,1.0,200.0,200.0,SLV,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3982,1.0,650.0,650.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3983,1.0,100.0,100.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3984,1.0,150.0,150.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3985,1.0,50.0,50.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3986,,,,SLV,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3987,1.0,125.0,125.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3988,1.0,250.0,250.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3989,1.0,120.0,120.0,SLV,1,1.0,60.0,60.0,6.0,10.0,1,1.0,1,100.0,,,,,,,,,,,,,,,
3990,1.0,150.0,150.0,SLV,1,1.0,100.0,100.0,3.0,100.0,1,1.0,1,,,,,,,,,,,,,,,,
3991,1.0,500.0,500.0,SLV,1,1.0,500.0,500.0,3.0,500.0,1,1.0,1,40.0,40.0,,,20.0,,,,,,,,,,,
3992,1.0,300.0,300.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3993,1.0,400.0,400.0,SLV,1,1.0,50.0,50.0,7.0,4.166666666666667,1,1.0,1,30.0,70.0,,,,,,,,,,,,,,
3994,1.0,350.0,350.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3995,1.0,150.0,150.0,SLV,1,1.0,120.0,120.0,2.0,240.0,1,1.0,1,60.0,20.0,20.0,,,,,,,,,,,,,
3996,1.0,100.0,100.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3997,,,,SLV,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3998,1.0,120.0,120.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3999,1.0,300.0,300.0,SLV,1,1.0,200.0,200.0,6.0,33.333333333333336,1,1.0,1,50.0,,,,,,50.0,,,,,,,,,
4000,1.0,300.0,300.0,SLV,1,1.0,100.0,100.0,5.0,33.333333333333336,1,1.0,1,50.0,,,,50.0,,,,,,,,,,,
4001,,,,SLV,1,,,,3.0,,1,99.0,99,70.0,30.0,,,,,,,,,,,,,,
4002,1.0,300.0,300.0,SLV,2,,,,2.0,,1,0.0,1,80.0,,,,20.0,,,,,,,,,,,
4003,,,,SLV,1,,,,3.0,,1,0.0,0,50.0,10.0,,,40.0,,,,,,,,,,,
4004,1.0,200.0,200.0,SLV,1,1.0,100.0,100.0,2.0,200.0,1,1.0,1,90.0,10.0,,,,,,,,,,,,,,
4005,1.0,200.0,200.0,SLV,1,,,,5.0,,1,0.0,1,100.0,,,,,,,,,,,,,,,
4006,1.0,150.0,150.0,SLV,1,1.0,100.0,100.0,3.0,100.0,1,1.0,1,100.0,,,,,,,,,,,,,,,
4007,1.0,400.0,400.0,SLV,2,,,,8.0,,1,99.0,1,,,,,,,100.0,,,,,,,,,
4008,1.0,40.0,40.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4009,1.0,108.0,108.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4010,1.0,100.0,100.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4011,,,,SLV,2,1.0,100.0,100.0,5.0,33.333333333333336,1,1.0,99,20.0,,,,80.0,,,,,,,,,,,
4012,1.0,100.0,100.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4013,1.0,100.0,100.0,SLV,1,1.0,100.0,100.0,3.0,100.0,1,1.0,1,70.0,,,,30.0,,,,,,,,,,,
4014,1.0,1200.0,1200.0,SLV,1,1.0,100.0,100.0,3.0,100.0,1,1.0,1,,,,,70.0,,,,,,,,,,30.0,
4015,,,,SLV,2,,,,7.0,,1,0.0,0,60.0,,,,,,,,,,,,,,,
4016,,,,SLV,2,,,,,,0,,0,,,,,,,,,,,,,,,,
4017,,,,SLV,2,,,,,,0,,0,,,,,,,,,,,,,,,,
4018,,,,SLV,2,,,,4.0,,1,0.0,0,50.0,50.0,,,30.0,,,,,,,,,,,
4019,,,,SLV,2,,,,,,0,,0,,,,,,,,,,,,,,,,
4020,,,,SLV,2,,,,,,0,,0,,,,,,,,,,,,,,,,
4021,1.0,270.0,270.0,SLV,2,1.0,75.0,75.0,4.0,37.5,1,1.0,1,100.0,,,,,,,,,,,,,,,
4022,,,,SLV,2,,,,,,0,,0,,,,,,,,,,,,,,,,
4023,,,,SLV,2,,,,,,0,,0,,,,,,,,,,,,,,,,
4024,,,,HND,1,2.0,98.4,12.792000000000002,3.0,12.792000000000002,1,1.0,0,0.0,,,,,,,,,,,,,,,
4025,1.0,100.0,100.0,SLV,2,1.0,100.0,100.0,8.0,,1,1.0,1,50.0,,,,,,,,,,,,,,,
4026,,,,SLV,2,,,,,,0,,99,,,,,,,,,,,,,,,,
4027,1.0,100.0,100.0,SLV,2,1.0,100.0,100.0,6.0,16.666666666666668,1,1.0,1,28.0,,,,68.0,,,,,,,,,,,
4028,1.0,50.0,50.0,SLV,2,,,,,,0,,1,,,,,,,,,,,,,,,,
4029,1.0,500.0,500.0,SLV,2,1.0,300.0,300.0,3.0,300.0,1,1.0,1,80.0,,,,20.0,,,,,,,,,,,
4030,,,,SLV,2,,,,,,0,,99,,,,,,,,,,,,,,,,
4031,1.0,500.0,500.0,SLV,2,1.0,60.0,60.0,9.0,,1,1.0,1,,,,,,,,,,,,,,,,
4032,1.0,500.0,500.0,SLV,2,1.0,100.0,100.0,8.0,,1,1.0,1,100.0,,,,,,,,,,,,,,,
4033,,,,SLV,2,,,,,,0,,0,,,,,,,,,,,,,,,,
4034,,,,SLV,2,,,,,,0,,99,,,,,,,,,,,,,,,,
4035,,,,SLV,1,,,,,,0,,99,,,,,,,,,,,,,,,,
4036,,,,SLV,2,,,,,,0,,0,,,,,,,,,,,,,,,,
4037,1.0,200.0,200.0,SLV,2,1.0,40.0,40.0,6.0,6.666666666666667,1,1.0,1,20.0,,,,,,,,,,,,,,,
4038,,,,HND,2,,,,,,0,,99,,,,,,,,,,,,,,,,
4039,2.0,328.0,42.64,HND,2,,,,3.0,,1,99.0,1,,,,,,,,,,,,,,,,
4040,2.0,311.6,40.508,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
4041,,,,HND,2,,,,,,0,,0,,,,,,,,,,,,,,,,
4042,2.0,164.0,21.32,HND,2,1.0,100.0,100.0,5.0,33.333333333333336,1,1.0,1,8.0,,,,20.0,,,,,,,,,,,
4043,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4044,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4045,2.0,820.0,106.6,HND,2,2.0,410.0,53.3,1.0,229.19,1,1.0,1,,,,,,,,,,,,,,,,
4046,,,,HND,2,,,,,,0,,99,,,,,,,,,,,,,,,,
4047,2.0,82.0,10.66,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
4048,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4049,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4050,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4051,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4052,,,,HND,1,2.0,196.8,25.584000000000003,2.0,51.168000000000006,1,1.0,0,0.0,0.0,0.0,,,,,,,,,,,,,
4053,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4054,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4055,2.0,102.5,13.325,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4056,2.0,123.0,15.99,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4057,3.0,7800.0,319.8,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
4058,1.0,75.0,75.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4059,1.0,160.0,160.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4060,2.0,246.0,31.98,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4061,3.0,130.0,5.33,GT,1,3.0,390.0,15.99,3.0,15.99,1,1.0,1,50.0,,,,25.0,,,,,25.0,,,,,,
4062,3.0,208.0,8.528,GT,1,3.0,97.5,3.9975,6.0,0.66625,1,1.0,1,50.0,50.0,,,,,,,,,,,,,,
4063,3.0,117.0,4.797000000000001,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4064,3.0,156.0,6.396,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4065,3.0,104.0,4.264,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4066,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4067,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4068,3.0,130.0,5.33,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4069,3.0,234.0,9.594,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4070,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4071,2.0,348.5,45.305,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
4072,,,,HND,1,,,,,,0,,99,,,,,,,,,,,,,,,,
4073,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4074,2.0,348.5,45.305,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4075,3.0,182.0,7.462000000000001,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
4076,3.0,117.0,4.797000000000001,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4077,3.0,312.0,12.792,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4078,3.0,260.0,10.66,GT,1,3.0,39.0,1.599,4.0,0.7995,1,1.0,1,50.0,,,,50.0,,,,,,,,,,,
4079,3.0,221.0,9.061,GT,1,1.0,50.0,50.0,5.0,16.666666666666668,1,1.0,1,100.0,,,,,,,,,,,,,,,
4080,3.0,124.8,5.1168000000000005,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4081,3.0,312.0,12.792,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4082,,,,HND,2,,,,,,0,,99,,,,,,,,,,,,,,,,
4083,,,,HND,2,,,,,,0,,0,,,,,,,,,,,,,,,,
4084,2.0,656.0,85.28,HND,1,1.0,300.0,300.0,2.0,600.0,1,1.0,1,50.0,50.0,,,,,,,,,,,,,,
4085,2.0,24.6,3.1980000000000004,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4086,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4087,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4088,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4089,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4090,3.0,1170.0,47.97,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
4091,3.0,780.0,31.98,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
4092,3.0,455.0,18.655,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
4093,3.0,195.0,7.995,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
4094,3.0,1170.0,47.97,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
4095,3.0,1170.0,47.97,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
4096,3.0,182.0,7.462000000000001,GT,2,3.0,156.0,6.396,2.0,12.792,1,1.0,1,40.0,,20.0,,40.0,,,,,,,,,,,
4097,3.0,910.0,37.31,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
4098,3.0,650.0,26.65,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
4099,3.0,390.0,15.99,GT,2,3.0,97.5,3.9975,3.0,3.9975,1,1.0,1,50.0,,,,50.0,,,,,,,,,,,
4100,3.0,364.0,14.924,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
4101,3.0,1560.0,63.96,GT,2,3.0,325.0,13.325,3.0,13.325,1,1.0,1,100.0,,,,,,,,,,,,,,,
4102,3.0,1040.0,42.64,GT,2,3.0,390.0,15.99,3.0,15.99,1,1.0,1,70.0,,,,,,30.0,,,,,,,,,
4103,3.0,260.0,10.66,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
4104,3.0,130.0,5.33,GT,2,3.0,1300.0,53.3,3.0,53.3,1,1.0,1,,,,,,,,,,,,,,,,
4105,2.0,123.0,15.99,HND,1,2.0,82.0,10.66,3.0,10.66,1,1.0,1,,,,,,,100.0,,,,,,,,,
4106,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4107,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4108,2.0,410.0,53.3,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4109,2.0,94.3,12.259,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4110,,,,HND,1,,,,6.0,,1,0.0,0,100.0,,,,,,,,,,,,,,,
4111,3.0,214.5,8.794500000000001,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4112,3.0,182.0,7.462000000000001,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4113,3.0,214.5,8.794500000000001,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4114,3.0,234.0,9.594,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4115,3.0,260.0,10.66,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4116,3.0,208.0,8.528,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4117,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4118,,,,GT,1,,,,4.0,,1,0.0,0,20.0,10.0,,,,,70.0,,,,,,,,,
4119,3.0,169.0,6.929,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4120,3.0,247.0,10.127,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4121,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4122,3.0,208.0,8.528,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4123,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4124,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4125,,,,HND,1,,,,99.0,,1,0.0,0,,,,,,,,,,,,,,,,
4126,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4127,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4128,,,,HND,1,,,,7.0,,1,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,,
4129,2.0,147.6,19.188,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4130,2.0,287.0,37.31,HND,1,,,,3.0,,1,99.0,1,,,,,,,,,,,,,,,,70.0
4131,,,,HND,1,,,,3.0,,1,0.0,0,25.0,,,,35.0,,,,,,,30.0,,,,
4132,,,,HND,1,,,,99.0,,1,,0,,,,,,,,,,,,,,,,
4133,,,,HND,1,,,,1.0,,1,0.0,0,40.0,60.0,,,,,,,,,,,,,,
4134,,,,HND,1,,,,1.0,,1,0.0,0,35.0,,,20.0,,,,,,,,45.0,,,,
4135,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4136,,,,HND,1,,,,1.0,,1,0.0,0,40.0,50.0,,,10.0,,,,,,,,,,,
4137,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4138,,,,HND,1,,,,2.0,,1,0.0,0,80.0,,,,,3.0,,,,,,,,,,
4139,,,,HND,1,,,,8.0,,1,0.0,0,50.0,50.0,,,,,,,,,,,,,,
4140,2.0,164.0,21.32,HND,1,2.0,164.0,21.32,3.0,21.32,1,1.0,1,50.0,50.0,,,,,,,,,,,,,,
4141,2.0,328.0,42.64,HND,1,2.0,82.0,10.66,8.0,,1,1.0,1,50.0,25.0,,,25.0,,,,,,,,,,,
4142,,,,HND,1,,,,8.0,,1,0.0,0,25.0,75.0,,,,,,,,,,,,,,
4143,3.0,104.0,4.264,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
4144,3.0,585.0,23.985,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4145,,,,GT,1,3.0,195.0,7.995,3.0,7.995,1,1.0,0,50.0,50.0,,,,,,,,,,,,,,
4146,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4147,3.0,91.0,3.731,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4148,3.0,130.0,5.33,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4149,3.0,130.0,5.33,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4150,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
4151,3.0,195.0,7.995,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
4152,3.0,195.0,7.995,GT,1,3.0,130.0,5.33,6.0,0.8883333333333333,1,1.0,1,70.0,30.0,,,,,,,,,,,,,,
4153,3.0,117.0,4.797000000000001,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
